idx,area,name,addr1,addr2,zipcode,open_info,close_info,type,target1_code,target1_etc,target2_code,target2_etc,item_code,item_etc,lat,lng,img_name,sup_obj,sup_num,sup_item,storetype,score,eatin,takeout,delivery,img_src,url
1065,양천구,유캔두잇 신월점,서울 양천구 신월동 22-19,104호 유캔두잇신월점,15,오전10시~밤10시,연중무휴,1,1,,"01,02",,1,,37.54073459,126.8333616,,"결식아동,독거노인",아이 본인만,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,
184,양천구,피자베이본점,서울 양천구 신월로 351,1층 피자베이,15,오전 11시부터 밤 12시까지,,1,99,피자 한판으로 제공,"01,02,99",식사를 잘못하는 불우한이웃!!,99,오늘의요일피자 와 음료수 증정,37.52216881,126.8600582,a2d2c05bfa7548a19dc37c3e7b87247b.jpg,"결식아동,독거노인,식사를 잘못하는 불우한이웃!!",피자 한판으로 제공,오늘의요일피자 와 음료수 증정,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/184/03d398ee65d34784af8841b265dd21ca.jpg,
546,양천구,푸라닭신정1동점,서울 양천구 신월로36길 3-1,1층,15,12시~24시,연중무휴,1,1,,1,,99,푸라닭치킨,37.5212686,126.8584534,,결식아동,아이 본인만,푸라닭치킨,치킨 전문점,3.9,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,"https://www.google.com/maps/place/%EA%B5%90%EC%B4%8C%EC%B9%98%ED%82%A8%EC%8B%A0%EC%A0%951%ED%98%B8%EC%A0%90/@37.5212837,126.8563843,17z/data=!4m9!1m2!2m1!1z7ZG4652864ut7Iug7KCVMeuPmeygkCAzNy41MjEyNjg1OTc0NzI3LCAxMjYuODU4NDUzNDM4MTM4!3m5!1s0x357c9dce203d7e35:0x1acbe5da3c088989!8m2!3d37.5213437!4d126.8572326!15sCjntkbjrnbzri63si6DsoJUx64-Z7KCQIDM3LjUyMTI2ODU5NzQ3MjcsIDEyNi44NTg0NTM0MzgxMzhaPiI87ZG46528IOuLrSDsi6DsoJUgMSDrj5nsoJAgMzcuNTIxMjY4NTk3NDcyNyAxMjYuODU4NDUzNDM4MTM4kgEMY2hpY2tlbl9zaG9w"
264,양천구,엘리트태권도,서울 양천구 신정이펜2로 22,601호 엘리트태권도장,15,13시30분~21시,"토,일,공휴일",2,1,,1,,1,,37.51289569,126.8325647,40bc632c9f0d4ecc9300b24388d3cfaa.jpg,결식아동,아이 본인만,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/264/9825c057da1b49fea9fcc6c4a48f4da1.jpg,
189,영등포구,당산돈,서울 영등포구 당산로35길 6,1층,19,11:00 ~ 22:00,"공휴일, 일요일 (코로나로 인해 토요일 당분간 휴무)",1,1,,1,,99,김치찌개,37.52898745,126.8971809,,결식아동,아이 본인만,김치찌개,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/189/dd9d590663264ce2a5cad7d89128a451.jpeg,"https://www.google.com/maps/place/%EB%8B%B9%EC%82%B0%EB%8F%88/@37.5289508,126.8949748,17z/data=!3m1!4b1!4m5!3m4!1s0x357c9ee9a9b2fff1:0xd247fbc54fe19768!8m2!3d37.5289466!4d126.8971688"
412,영등포구,쿠이대,서울 영등포구 도림동 232-2,1층식당,19,11시~~9시,3시~5시주말휴무,1,1,,1,,2,,37.50715635,126.898142,,결식아동,아이 본인만,,서점,4.2,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,"https://www.google.com/maps/place/%EA%B5%90%EB%B3%B4%EB%AC%B8%EA%B3%A0+%EC%9D%B4%ED%99%94%EC%97%AC%EB%8C%80%EC%A0%90/@37.5614002,126.9445843,17z/data=!3m1!4b1!4m5!3m4!1s0x357c9884f74431df:0xb4b02eb4fd5fe9d9!8m2!3d37.561396!4d126.9467783"
58,영등포구,홍대돈부리 영등포점,서울 영등포구 도신로29사길 3,모두의주방 5호 홍대돈부리,19,09:00-20:50,연중무휴,1,2,,1,,99,"가츠동, 믹스가츠동, 가라아게동, 규",37.51018327,126.9049457,c8d89272273b4e8e9279f1d9ca0e8bf0.jpg,결식아동,동반 1인,"가츠동, 믹스가츠동, 가라아게동, 규",음식점,3.5,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/58/fba6dd9967974ac8839c7115512ab3d6.jpg,"https://www.google.com/maps/place/%ED%99%8D%EB%8C%80%EB%8F%88%EB%B6%80%EB%A6%AC/@37.5614673,126.9116623,13z/data=!4m9!1m2!2m1!1z7ZmN64yA64-I67aA66asIOyYgeuTse2PrOygkCAzNy41MTAxODMyNjc5NzI4LCAxMjYuOTA0OTQ1Njc4NzU5!3m5!1s0x357c9efba0952619:0xa147a1698014188c!8m2!3d37.5173654!4d126.9028366!15sCj_tmY3rjIDrj4jrtoDrpqwg7JiB65Ox7Y-s7KCQIDM3LjUxMDE4MzI2Nzk3MjgsIDEyNi45MDQ5NDU2Nzg3NTlaQiJA7ZmN64yAIOuPiOu2gOumrCDsmIHrk7Htj6wg7KCQIDM3LjUxMDE4MzI2Nzk3MjggMTI2LjkwNDk0NTY3ODc1OZIBCnJlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTnZPR1JtVjB0UkVBRQ"
59,영등포구,까사피에스타 영등포점,서울 영등포구 도신로29사길 3,모두의주방 1호 까사피에스타,19,09:00-20:50,"연중무휴, 16:00-17:00 쉬는시간",1,2,,"01,02",,2,,37.51018327,126.9049457,d2bc1a7e929540f881a4418f3d72f270.jpg,"결식아동,독거노인",동반 1인,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/59/b9934804b18545b8a8d4606108de6093.jpg,"https://www.google.com/maps/place/%EA%B9%8C%EC%82%AC%ED%94%BC%EC%97%90%EC%8A%A4%ED%83%80/@37.4868623,126.9545824,17z/data=!4m8!1m2!2m1!1z6rmM7IKs7ZS87JeQ7Iqk7YOAIOyYgeuTse2PrOygkCAzNy41MTAxODMyNjc5NzI4LCAxMjYuOTA0OTQ1Njc4NzU5!3m4!1s0x357ca02a2d2a316b:0xf3d680f2545f9bf6!8m2!3d37.4868581!4d126.9567764"
268,영등포구,직화삼겹직구삼 대림신길점,서울 영등포구 디지털로66길 8,1층 직구삼,19,11:00에서 새벽1시,연중무휴,1,1,,"01,02",,1,,37.49252558,126.9045513,b1a63f49cc974787a33a5774f3bfd301.jpg,"결식아동,독거노인",아이 본인만,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/268/47b8938259314ff49d71bf314c43a240.jpg,"https://www.google.com/maps/place/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C+%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC+%EC%8B%A0%EA%B8%B8%EB%8F%99/@37.5061281,126.8951226,14z/data=!3m1!4b1!4m8!1m2!2m1!1z7KeB7ZmU7IK86rK57KeB6rWs7IK8IOuMgOumvOyLoOq4uOygkCAzNy40OTI1MjU1ODI5Mjc3LCAxMjYuOTA0NTUxMjUzOTQ1!3m4!1s0x357c9faaed7d0ca1:0x5f38ba87a7f13748!8m2!3d37.5062485!4d126.9139521"
461,영등포구,브로스키친,서울 영등포구 선유동1로 6-4,1층 브로스키친,19,11:00 ~ 25:00,없음,1,99,어려운아이들과 어려운 가정에게,1,,1,,37.52246613,126.891781,af0fe8516c2349a99ce6556a055a519c.jpg,결식아동,어려운아이들과 어려운 가정에게,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,
496,영등포구,샐러디 롯데마트서울양평점,서울 영등포구 선유로 138,롯데마트 1층 샐러디,19,오전11시-오후8시,오후3-5시(변동있음),1,1,,1,,1,,37.52606589,126.891572,,결식아동,아이 본인만,,대형 슈퍼마켓,4.1,매장 내 쇼핑,매장 밖 수령,배달 서비스,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,"https://www.google.com/maps/place/%EB%A1%AF%EB%8D%B0%EB%A7%88%ED%8A%B8+%EC%96%91%ED%8F%89%EC%A0%90/@37.5478085,126.8674124,12z/data=!4m9!1m2!2m1!1z7IOQ65-s65SUIOuhr-uNsOuniO2KuOyEnOyauOyWke2PieygkCAzNy41MjYwNjU4OTExNTc2LCAxMjYuODkxNTcyMDE5NzAz!3m5!1s0x357c9eed0126dce5:0xdbcc89ffb91c4822!8m2!3d37.5264464!4d126.8913573!15sCkjsg5Drn6zrlJQg66Gv642w66eI7Yq47ISc7Jq47JaR7Y-J7KCQIDM3LjUyNjA2NTg5MTE1NzYsIDEyNi44OTE1NzIwMTk3MDMiA4gBAVpOIkzsg5Drn6wg65SUIOuhr-uNsCDrp4jtirgg7ISc7Jq4IOyWkSDtj4nsoJAgMzcuNTI2MDY1ODkxMTU3NiAxMjYuODkxNTcyMDE5NzAzkgELaHlwZXJtYXJrZXSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTlRkV1Z0U2tSUkVBRQ"
194,영등포구,디와이코퍼레이션(GalleryDIM),서울 영등포구 선유로3길 10,105호 갤러리딤,19,11:00~19:00,주말 및 공휴일,3,2,,,,99,제로웨이스트 제품 or  체험,37.51610031,126.8868154,bd5c4337e359450fbca0cef94c0295b5.jpg,,동반 1인,제로웨이스트 제품 or  체험,제조업체,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/194/07efa9babc2e4325a9f0a1a54993c2b7.jpg,"https://www.google.com/maps/place/%EC%97%90%EC%8A%A4%ED%8B%B0%EC%97%90%EC%9D%B4%EC%BD%94%ED%8D%BC%EB%A0%88%EC%9D%B4%EC%85%98(%EC%A3%BC)/@37.5480394,126.867069,12z/data=!4m9!1m2!2m1!1z65SU7JmA7J207L2U7Y2866CI7J207IWYKEdhbGxlcnlESU0pIDM3LjUxNjEwMDMwNTg1NTYsIDEyNi44ODY4MTU0MTAzNzU!3m5!1s0x357ca03b4908e615:0x202335456b5b8604!8m2!3d37.475074!4d126.965307!15sCkfrlJTsmYDsnbTsvZTtjbzroIjsnbTshZgoR2FsbGVyeURJTSkgMzcuNTE2MTAwMzA1ODU1NiwgMTI2Ljg4NjgxNTQxMDM3NZIBDG1hbnVmYWN0dXJlcg"
928,영등포구,신길점추오정남원추어탕,서울 영등포구 신풍로 110,1층,19,09~21,없음(로테이션),1,2,,"01,02",,1,,37.499763,126.9183635,5acdcc30be7b4e8783e11f27c07196fd.jpg,"결식아동,독거노인",동반 1인,,음식점,4,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/928/3b6272f5a4dc4da9b92bb91ff0a5f2a1.jpg,"https://www.google.com/maps/place/%EC%8B%A0%EA%B8%B8%EC%A0%90%EC%B6%94%EC%98%A4%EC%A0%95%EB%82%A8%EC%9B%90%EC%B6%94%EC%96%B4%ED%83%95/@37.4997382,126.9161131,17z/data=!4m8!1m2!2m1!1z7Iug6ri47KCQ7LaU7Jik7KCV64Ko7JuQ7LaU7Ja07YOVIDM3LjQ5OTc2Mjk5Nzc2MTQsIDEyNi45MTgzNjM0Njg2Mg!3m4!1s0x357c9faec5a205dd:0xd5508c642f5df0ef!8m2!3d37.499734!4d126.9183071"
122,영등포구,더복희네,서울 영등포구 의사당대로 26,지하1층 113호 더복희네,19,오전11:00~오후10:00,없음,1,2,,1,,99,1인 1메뉴 제공가능합니다.,37.52653714,126.9181067,c91cfffcd1d74a5f9e5e6fffb2c32785.jpg,결식아동,동반 1인,1인 1메뉴 제공가능합니다.,한식당,5,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/122/cf151e8fabbd4368888e42048e5798fa.png,"https://www.google.com/maps/place/%EB%8D%94%EB%B3%B5%ED%9D%AC%EB%84%A4/@37.52658,126.9159938,17z/data=!4m8!1m2!2m1!1z642U67O17Z2s64SkIDM3LjUyNjUzNzE0MTI3MSwgMTI2LjkxODEwNjY4MzkyOA!3m4!1s0x357c9feed76e2b79:0xacdc71202c684a74!8m2!3d37.5265758!4d126.9181878"
445,용산구,본도시락 한남점,서울 용산구 독서당로 22,107호,3,09:00~20:00,일요일,1,2,,1,,1,,37.53016316,127.0078018,5652a6fe6c32462c961681b83236348d.jpg,결식아동,동반 1인,,음식점,5,매장 내 식사,테이크아웃,배달 서비스,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/445/9f84d2acff574c8cbc1c570745f0828a.jpg,"https://www.google.com/maps/place/%EB%B3%B8%EB%8F%84%EC%8B%9C%EB%9D%BD%ED%95%9C%EB%82%A8%EC%A0%90/@37.5301284,127.0055867,17z/data=!4m8!1m2!2m1!1z67O464-E7Iuc6529IO2VnOuCqOygkCAzNy41MzAxNjMxNTYzNjY0LCAxMjcuMDA3ODAxNzk5NjQ1!3m4!1s0x357ca3b7806dff2d:0xf5bfb04355f54f7e!8m2!3d37.5301242!4d127.0077807"
29,용산구,아힘사 요가&명상,서울 용산구 새창로 217,805호,3,6:30-22:00,"법정공휴일, 주말",99,2,,1,,99,요가 일반 수련,37.53021668,126.9677763,8595f5ee5594457aaae9a3c8228ca59d.jpg,결식아동,동반 1인,요가 일반 수련,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,"https://www.google.com/maps/search/%EC%95%84%ED%9E%98%EC%82%AC+%EC%9A%94%EA%B0%80%26%EB%AA%85%EC%83%81+37.5302166820111,+126.967776259525/@37.5301284,127.0055867,17z"
295,용산구,더트레인,서울 용산구 청파로 74,전자랜드 본관 5층 B501호,3,11시~20시,없음,1,2,,"01,02,99",군장병,99,음료 및 기차모디오라마 10분 무료,37.53278886,126.9595585,0bd7425eaaf9488eb1e45bcc16de150d.png,"결식아동,독거노인,군장병",동반 1인,음료 및 기차모디오라마 1분 무료,쇼핑몰,4.5,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/295/3b1bb4a6c2024826bfc08105cbbb7661.jpg,"https://www.google.com/maps/place/%EB%8D%94+%ED%8A%B8%EB%A0%88%EC%9D%B8+::+%EC%B2%A0%EB%8F%84%EB%AA%A8%ED%98%95+%EA%B8%B0%EC%B0%A8%EB%AA%A8%ED%98%95+%EC%A0%84%EB%AC%B8%EC%A0%90/@37.5329564,126.9576819,17z/data=!3m1!4b1!4m5!3m4!1s0x357ca206a35c2235:0xc90d4e6ecdad6fd9!8m2!3d37.5329522!4d126.9598759"
889,용산구,인스타일,서울 용산구 한강대로23길 55,용산역내인포메이션앞꽃집,3,08~23,연중무휴,99,1,,1,,2,,37.5297718,126.9647415,abef114865004ac9af338c6da174d31c.jpg,결식아동,아이 본인만,,뷔페 식당,4.5,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/889/87636ad8f10b4ee7a025e2b02d6dc18f.jpg,"https://www.google.com/maps/place/%EC%9D%B8+%EC%8A%A4%ED%83%80%EC%9D%BC/@37.5319128,126.9599312,17z/data=!4m8!1m2!2m1!1z7J247Iqk7YOA7J28IDM3LjUyOTc3MTgwMTQ0NTIsIDEyNi45NjQ3NDE1MDM0ODU!3m4!1s0x357ca3bd2d464029:0xa2a1a239ca3adb78!8m2!3d37.5319086!4d126.9621252"
113,용산구,얌샘김밥 남영점,서울 용산구 한강대로77길 18,1층 얌샘김밥,3,07시 ~ 24시,명절 휴무,1,1,,1,,2,,37.54207521,126.9716704,,결식아동,아이 본인만,,간이음식점,3.7,매장 내 식사,테이크아웃,배달 서비스,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/113/77d091c6d48a4f19951ed3b01dea6301.jpg,"https://www.google.com/maps/place/%EC%96%8C%EC%83%98(%EB%82%A8%EC%98%81%EC%A0%90)/@37.542026,126.969484,17z/data=!3m1!4b1!4m5!3m4!1s0x357ca26b3f7554bf:0x73364706276205f!8m2!3d37.5420218!4d126.971678"
812,은평구,선경하우징,서울 은평구 갈현동 509-1,1층,13,09~19시,없음,3,1,,1,,1,,37.61519564,126.911789,08fbc2ac75834f45a21ed10180076746.jpg,결식아동,아이 본인만,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,
764,은평구,일월만두,서울 은평구 서오릉로 72,1층,13,아침 10시~ 저녁 9시반,매주일요일,1,1,,1,,99,아이가 먹고싶은거,37.60685272,126.9226733,,결식아동,아이 본인만,아이가 먹고싶은거,음식점,5,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/764/52b4dad15bb3408298ff15c434b4b2cb.jpg,"https://www.google.com/maps/place/%EC%9D%BC%EC%9B%94%EB%A7%8C%EB%91%90/@37.5677157,126.8978996,12z/data=!4m9!1m2!2m1!1z7J287JuU66eM65GQIDM3LjYwNjg1MjcyNDcxMDMsIDEyNi45MjI2NzMzMzM2OA!3m5!1s0x357ca357e903de7d:0x98a6ee29d1dac226!8m2!3d37.5481964!4d127.0200734!15sCi7snbzsm5Trp4zrkZAgMzcuNjA2ODUyNzI0NzEwMywgMTI2LjkyMjY3MzMzMzY4WjAiLuydvOyblCDrp4zrkZAgMzcuNjA2ODUyNzI0NzEwMyAxMjYuOTIyNjczMzMzNjiSAQpyZXN0YXVyYW50"
332,은평구,로드락후라이드 은평신사점,서울 은평구 신사동 7-24,1층 로드락후라이드,13,14:00 ~ 02:00,없음,1,2,,1,,2,,37.60144952,126.9104816,a35893e39cc24959ad269fadd24a2917.png,결식아동,동반 1인,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/332/25c459ab943444119f1fdeb49293b65d.jpg,
